row_index,variety,approval_no,approval_year,level,province,is_hybrid,three_line,two_line,subspecies,season_hint,region_group,yield_2yr_kg_mu,yield_gain_pct,ck,yield_prod_kg_mu,gain_prod_pct,duration_d,duration_diff_d,plant_height_cm,panicles_10k_mu,panicle_len_cm,grains_per_panicle,seed_setting_pct,tgw_g,blast_index_mean,blast_index_max,neck_blast_loss_max_grade,blast_text,blb_grade,blb_text,bph_grade,heat_text,cold_text,head_rice_pct,chalkiness_deg_pct,chalky_grain_pct,amylose_pct,gel_mm,lw_ratio,alkali,quality_grade,quality_std,is_winall,applicant,source_text_len
5859,雪花新占,粤审稻2012005,2012.0,省审,粤,False,False,False,,,,,,种优优128分别,483.55,4.56,,,,,,,82.0,,,,,抗稻瘟病,,中抗白叶枯病,,,,59.6,39.5,93.0,15.0,,3.1,,,,False,广东省农业科学院水稻研究所,522
5860,毕粳45（区试名称：毕08-2）,黔审稻2013010,2013.0,省审,黔,False,False,False,粳,,,484.6,5.34,毕粳42,552.4,4.86,,,110.7,17.5,,,76.1,27.9,,,,,,,,,,75.4,3.8,42.0,17.4,59.0,1.7,7.0,,,False,,484
5861,Y两优1号,国审稻2008001,2008.0,国审,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,13
5862,京福8优77,闽审稻2014003,2014.0,省审,闽,False,True,False,,早稻,,,,威优77,488.3,1.34,,,106.5,19.1,22.4,143.5,82.39,27.4,,,,中感稻瘟病,,,,,,41.1,19.8,100.0,27.0,73.0,2.7,5.0,,,False,福建省农业科学院水稻研究所、福建亚丰种业有限公司,400
5863,华优352,鄂审稻2016013,2016.0,省审,鄂,True,True,False,籼,中稻,,,,,,,136.5,-0.5,126.8,16.2,26.8,192.1,84.6,28.21,3.4,3.4,3.0,中抗稻瘟病,5.0,中感白叶枯病,,,,,,,,,,,,,False,,310
5864,两优801,皖审稻2017014,2017.0,省审,皖,True,False,True,籼,中籼,,,,,,4.88,,,122.9,14.6,25.1,209.7,85.5,27.5,,,,中抗稻瘟病,,感白叶枯病,,,,,,,,,,,2.0,部标,False,合肥旱地农业科学技术研究所,444
5865,德优4938,国审稻20190001,2019.0,国审,,True,True,False,籼,中稻,长江上游中籼迟熟组,663.08,3.59,F优498,626.66,7.21,155.7,3.0,126.0,13.8,26.0,197.9,76.4,33.8,,,3.0,中抗稻瘟病,,,9.0,抽穗期耐热性5级,耐冷性3级,42.4,5.8,,15.2,82.0,2.7,,,,False,四川省农业科学院水稻高粱研究所,431
5866,中早51,国审稻20200011,2020.0,国审,,False,False,False,籼,双季,长江中下游早籼迟熟组,530.52,2.64,陆两优996,530.38,2.88,111.0,,92.1,18.5,19.0,151.3,81.0,27.1,,,5.0,中感稻瘟病,7.0,感白叶枯病,9.0,,,52.3,17.0,,25.3,81.0,2.2,5.1,,,False,中国水稻研究所,443
5867,泰两优 3808,国审稻20216079,2021.0,国审,,True,False,True,籼,中稻,长江中下游中籼迟熟组,652.1,3.7,丰两优四号,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,241
5868,松雅77,湘审稻20243024,2024.0,省审,湘,False,False,False,籼,晚稻,湖南省潇湘联合体晚稻中熟组,566.9,0.7,,530.2,2.2,111.7,0.4,107.2,22.3,,129.4,79.7,26.7,,,,,,,,,,56.2,0.9,12.0,17.8,74.0,4.7,6.0,,,False,,459
5869,楚丰优88,国审稻20243048,2024.0,国审,,True,True,False,籼,中稻,长江中下游中籼迟熟组,640.1,3.8,,666.1,6.4,132.8,,120.3,15.0,25.6,206.0,85.0,27.4,,,7.0,感稻瘟病,7.0,感白叶枯病,9.0,,,71.3,4.8,,17.7,63.0,3.0,6.5,3.0,《食用稻品种品质》,True,湖北荃银高科种业有限公司,452
5870,中嘉早32,湘审稻2007004,2007.0,省审,湘,False,False,False,,,,,,中早35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,中国水稻研究所、浙江省嘉兴市农科院,73
5871,华润2号,湘审稻2014019,2014.0,省审,湘,False,False,False,,,,,,天优华占,,,118.2,,97.5,20.6,21.7,139.5,85.0,,,,,中抗稻瘟病,,,,,,65.8,1.3,10.0,17.4,70.0,3.7,7.0,,,False,湖北省农业科学院粮食作物研究所；湖南亚华种子有限公司,375
5872,新农稻5号,豫审稻20180006,2018.0,省审,豫,False,False,False,粳,,,,,新丰2号,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,False,河南省新农种业有限公司,351
5873,玖两优华占,国审稻20180117,2018.0,国审,,True,False,True,籼,双季,晚籼早熟组,594.81,6.77,五优308,556.33,4.96,115.8,,97.9,21.7,21.7,154.9,81.7,22.9,,,7.0,感稻瘟病,7.0,感白叶枯病,7.0,,耐冷性中等,65.0,1.1,6.0,20.9,52.0,3.1,,3.0,《食用稻品种品质》,False,,438
5874,创两优茉莉占,粤审稻20200076,2020.0,省审,粤,True,False,True,,,,,,种深优9708分别,509.18,1.26,,,,,,,79.2,,,,,中抗稻瘟病,,感白叶枯病,,,,60.4,0.8,,17.7,,3.1,4.8,2.0,部标,False,广东伟丰达农业发展有限公司,537
5875,荃优雅占,国审稻20200154,2020.0,国审,,True,True,False,籼,中稻,长江中下游中籼迟熟组,668.95,5.24,丰两优四号,720.0,9.06,132.6,,124.9,15.8,26.0,210.3,82.3,25.8,,,5.0,中感稻瘟病,7.0,感白叶枯病,9.0,抽穗期耐热性强,,54.4,4.8,,14.5,88.0,3.3,5.1,3.0,《食用稻品种品质》,True,江西天涯种业有限公司,452
5876,粤金油占,粤审稻2012024,2012.0,省审,粤,False,False,False,籼,,,,,种粳籼89,465.24,10.85,,,,,,137.0,81.2,,,,,中抗稻瘟病,,中感白叶枯病,,,,72.7,0.8,5.0,25.0,,3.3,,3.0,,False,广东省农业科学院水稻研究所,540
5877,丹粳18,,,,,True,False,False,,,辽宁省水稻晚熟组,516.5,12.2,港源8号,603.3,25.0,,,111.6,,21.6,,,26.4,,,,,,,,,,,,,,,,,,,False,,263
5878,嘉优968,,,,,True,True,False,籼,中籼,四川省中籼迟熟9组,572.41,7.66,冈优725,572.45,5.99,146.1,0.4,,,26.1,,85.8,28.0,,,,,,,,,,64.7,9.0,44.0,22.1,86.0,3.0,,,,False,南充市农业科学,480
5879,南桂占,粤审稻2016004,2016.0,省审,粤,False,False,False,,,,,,种深两优58香油占,454.24,15.6,,3.0,,,,,84.6,,,,,抗稻瘟病,,中感白叶枯病,,,,56.2,0.3,1.0,14.2,,3.4,,,,False,广东省农业科学院水稻研究所,559
5880,板仓香糯,湘审稻2016017,2016.0,省审,湘,False,False,False,籼,晚稻,,,,岳优9113,,,117.0,,85.6,19.8,,122.0,87.6,26.5,,,,,3.0,,,,,55.6,,,1.3,72.0,3.3,5.2,,,False,湖南省水稻研究所，湖南五彩农业科技发展有限公司,404
5881,华航48号,粤审稻20160036,2016.0,省审,粤,False,False,False,,,,,,种粤晶丝苗2号,459.64,3.2,,,,,,,85.4,,,,,抗稻瘟病,,感白叶枯病,,,,58.2,0.3,35.0,17.1,,3.6,,1.0,国标,False,广东华农大种业有限公司,553
5882,深两优1813,赣审稻20170022,2017.0,省审,赣,True,False,True,,,,608.35,3.85,Y两优1号,,,131.9,,117.2,17.5,24.5,175.3,85.9,24.6,,,,高感稻瘟病,,,,,,,,,,80.0,3.1,,,,False,江西博大种业有限公司,446
5883,荃优751,赣审稻20180024,2018.0,省审,赣,True,True,False,,,,596.35,1.95,Y两优1号,,,127.2,,130.1,14.7,25.4,179.3,80.2,30.4,,,,高感稻瘟病,,,,,,,,,,89.0,3.1,,,,False,南京农业大学水稻研究所,434
5884,荃优洁丰丝苗,国审稻20216087,2021.0,国审,,True,True,False,籼,中稻,长江中下游中籼迟熟组,627.98,2.43,丰两优四号,,,128.7,,112.7,15.4,25.3,182.7,86.3,28.4,,,5.0,中感稻瘟病,5.0,中感白叶枯病,9.0,抽穗期耐热性较强,,66.3,1.2,,16.3,76.0,3.1,6.8,2.0,《食用稻品种品质》,False,,536
5885,丹粳19,,,,,True,False,False,粳,,辽宁省水稻晚熟组,501.0,8.8,港源8号,594.6,23.2,,,107.2,,19.5,,,25.9,,,,,,,,,,,,,,,,,,,False,,255
5886,玉晶软占,粤审稻2014022,2014.0,省审,粤,False,False,False,,,,,,种粤晶丝苗2号分别,511.53,5.46,,-3.0,,,,,85.5,,,,,抗稻瘟病,,中抗白叶枯病,,,,63.4,1.2,6.0,24.3,,3.1,,3.0,,False,广东省农业科学院水稻研究所,540
5887,钱优2015,浙审稻2015005,2015.0,省审,浙,False,True,False,,晚籼,,,,岳优9113,558.3,8.0,124.2,3.0,105.9,18.9,21.4,155.7,86.5,25.4,,,,,,,,,,55.3,4.3,21.0,16.8,79.5,3.2,,,部颁,False,金华市农业科学研究院、杭州市良种引进公司、金华市康飞农业科技有限公司、浙江省农业科学院作物与核技术利用研究所,558
5888,两优825,国审稻20170043,2017.0,国审,,True,False,True,籼,中稻,长江中下游中籼迟熟组,652.1,,丰两优四号,651.3,7.2,139.1,-0.2,118.0,16.8,25.8,186.2,83.0,26.2,,,,感稻瘟病,5.0,中感白叶枯病,9.0,,,65.0,3.4,25.0,16.8,73.0,3.2,,3.0,《优质稻谷》,False,,424
5889,荃优527,国审稻20180011,2018.0,国审,,True,True,False,籼,中稻,长江上游中籼迟熟组,652.36,3.88,F优498,635.16,6.6,153.1,0.3,111.1,14.6,25.2,174.5,83.6,33.0,,,7.0,感稻瘟病,,,9.0,抽穗期耐热性较强,耐冷性较弱,52.8,2.2,16.0,20.1,86.0,2.9,,3.0,《优质稻谷》,False,,440
5890,稼禾8号,黑审稻2020,2020.0,省审,黑,False,False,False,,,,,,,,9.2,,,96.0,,18.5,,,28.0,,,,,,,,,耐冷性鉴定结果：处,72.3,0.5,,,70.0,,,2.0,《优质稻谷》,False,黑龙江稼禾种业有限公司,429
5891,龙粳3040,黑审稻2020,2020.0,省审,黑,False,False,False,粳,,,,,,,8.5,,,93.0,,15.0,,,24.4,,,,,,,,,耐冷性鉴定结果：处,71.3,1.8,,,77.0,,,2.0,《优质稻谷》,False,黑龙江省农业科学院水稻研究所,428
5892,富糯3号,皖审稻20211088,2021.0,省审,皖,False,False,False,粳,,,,,,,7.59,145.8,,99.1,19.4,,147.6,92.7,27.0,,,,中感稻瘟病,,中感白叶枯病,,,,,,,,,,,,部标,False,安徽省创富种业有限公司,400
5893,兴两优 1345,国审稻20210006,2021.0,国审,,True,False,True,籼,双季,华南早籼组,,,天优华占,538.53,2.04,122.5,,111.8,18.3,22.8,,82.4,23.1,,,5.0,中感稻瘟病,9.0,高感白叶枯病,9.0,,,55.6,9.0,,,40.0,3.2,4.3,,,False,,490
5894,荃优绿银占,国审稻20216103,2021.0,国审,,True,True,False,籼,中稻,长江中下游中籼迟熟组,663.31,3.91,丰两优四号,,,134.2,,123.2,14.9,26.1,200.7,84.0,27.6,,,7.0,感稻瘟病,5.0,感白叶枯病,9.0,抽穗期耐热性较强,,61.4,2.5,,15.8,78.0,3.1,6.6,2.0,,False,,525
5895,万象优丰香1号,川审稻20222045,2022.0,省审,川,True,True,False,籼,,四川中正水稻试验联合体中熟组,591.59,10.08,辐优838,554.6,7.13,150.8,,122.6,13.5,23.5,,83.0,25.7,,,,中感稻瘟病,,,,,,55.6,1.1,6.0,13.8,83.0,3.6,6.9,2.0,《食用稻品种品质》,False,,625
5896,粘两优28,湘审稻2015045,2015.0,省审,湘,True,False,True,籼,晚稻,,553.46,4.47,天优华占,,,118.5,,105.7,21.0,,133.9,83.7,26.5,,,,,7.0,,,,,55.5,5.2,28.0,18.2,65.0,3.2,5.8,,,False,湖南永益农业科技发展有限公司、怀化市农业科学研究所,420
5897,博Ⅱ优116,粤审稻2015056,2015.0,省审,粤,True,True,False,,,,,,种博Ⅲ优273,485.62,5.04,,,,,,,87.5,,,,,中抗稻瘟病,,高感白叶枯病,,,,61.8,1.4,12.0,20.4,,2.7,,2.0,国标,False,广东现代耕耘种业有限公司,571
5898,松辽677,吉审稻20210061,2021.0,省审,吉,False,False,False,,,,,,品种吉玉粳,,8.6,,,107.1,26.3,18.2,,87.4,22.6,,,,,,,,,,72.6,2.8,13.0,17.7,70.0,1.6,7.0,,《食用稻品种品质》,False,,570
5899,香龙优 263,国审稻20216050,2021.0,国审,,True,True,False,籼,中稻,长江上游中籼迟熟组,,,,,1.91,148.4,,115.7,14.4,23.0,181.5,89.6,29.1,,,7.0,感稻瘟病,,,9.0,抽穗期耐热性 较强,耐冷性一般,68.0,2.3,,17.4,61.0,3.1,6.8,2.0,《食用稻品种品质》,False,,538
5900,昱香两优馥香占,国审稻20226091,2022.0,国审,,True,False,True,籼,中稻,长江中下游中籼迟熟组,,,,,,126.7,,114.8,17.6,26.4,186.4,83.7,21.5,,,7.0,感稻瘟病,7.0,感白叶枯病,9.0,,,68.3,0.1,,17.4,63.0,4.0,7.0,1.0,《食用稻品种品质》,False,广西恒茂农业科技有限公司,410
5901,富两优236,粤审稻2012009,2012.0,省审,粤,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,广东省农业科学院水稻研究所,13
5902,天源粳036,鄂审稻2016025,2016.0,省审,鄂,True,False,False,粳,晚稻,,,,,,,121.9,-0.3,78.9,22.9,16.0,122.9,83.9,28.64,3.1,3.1,3.0,中抗稻瘟病,5.0,中感白叶枯病,,,,,,,,,,,,,False,,340
5903,隆两优1177,国审稻20186047,2018.0,国审,,True,False,True,籼,中稻,长江上游中籼迟熟组,640.47,3.86,F优498,608.62,3.13,154.3,3.5,115.6,16.0,23.4,169.2,86.2,27.8,,,5.0,中感稻瘟病,,,9.0,抽穗期耐热性较强,耐冷性中等,64.4,6.2,23.0,14.9,82.0,2.8,,,,False,,426
5904,莲育606,黑审稻2020,2020.0,省审,黑,False,False,False,粳,,,,,,,7.3,,,99.4,,16.2,,,26.1,,,,,,,,,耐冷性鉴定结果：处,72.2,0.4,,,77.0,,,2.0,《优质稻谷》,False,黑龙江省莲江口种子有限公司,424
5905,哈优晶占,国审稻20210024,2021.0,国审,,True,True,False,籼,双季,华南早籼组,626.41,4.81,天优华占,562.68,3.62,123.3,,105.9,19.6,23.1,168.7,85.3,26.3,,,3.0,中抗稻瘟病,9.0,高感白叶枯病,9.0,,耐冷性较弱,58.9,0.7,,21.8,47.3,3.3,5.2,3.0,《食用稻品种品质》,False,,993
5906,玖两优 169,国审稻20216178,2021.0,国审,,True,False,True,籼,双季,长江中下游晚籼早熟组,630.03,3.12,,,4.26,119.9,,102.9,19.4,22.5,182.1,81.1,24.2,,,7.0,感稻瘟病,7.0,感白叶枯病,9.0,,耐冷性中等,67.6,1.9,,,46.0,3.2,7.0,,,False,,509
5907,富稻18,黑审稻2022,2022.0,省审,黑,False,False,False,粳,,,,,,,5.8,,,95.0,,18.3,,,27.2,,,,,,,,,耐冷性鉴定结果：处,62.9,0.4,,,75.0,,,2.0,《优质稻谷》,False,黑龙江省富尔水稻研究院,444
5908,H两优7201,桂审稻2012004,2012.0,省审,桂,True,False,True,,早稻,,,,金优207,481.7,5.74,120.0,,105.1,16.6,22.2,152.7,79.8,26.5,,,,感稻瘟病,,高感白叶枯病,,,,61.7,2.0,,12.3,86.0,3.1,,,,False,武汉武大天源生物科技股份有限公司,552
5909,甬优1512,浙审稻2014010,2014.0,省审,浙,False,False,False,粳,单季,,,,两优培九,654.0,17.4,135.2,0.4,123.0,11.3,22.0,291.8,80.5,22.9,,,,,,,,,,67.9,10.1,40.0,15.3,78.5,2.5,,,部颁,False,宁波市种子有限公司,564
5910,丹粳优1号,,,,,True,False,False,粳,,辽宁省水稻晚熟组,557.7,13.3,港源8号（金禾1号）,614.0,18.5,,,113.1,,17.8,,,26.8,,,,,,,,,,,,,,,,,,,False,,264
5911,广两优730,国审稻20170055,2017.0,国审,,True,False,True,籼,中稻,长江中下游中籼迟熟组,665.7,,丰两优四号,655.9,6.7,141.5,4.2,123.9,14.7,25.0,209.3,80.1,28.0,,,,中感稻瘟病,5.0,中感白叶枯病,9.0,,,56.5,3.9,26.0,22.8,76.0,3.0,,3.0,《优质稻谷》,False,,428
5912,鹏优1127,赣审稻20180034,2018.0,省审,赣,True,True,False,,,,556.81,4.38,金优207,,,110.2,,95.2,22.4,21.1,131.2,86.3,24.0,,,,高感稻瘟病,,,,,,,,,,80.0,3.2,,3.0,,False,景德镇市农牧渔业科学研究所、江西省灏德种业有限公司,434
5913,华浙优1号,国审稻20186054,2018.0,国审,,True,True,False,籼,中稻,长江中下游中籼迟熟组,615.6,8.0,丰两优四号,609.1,5.5,136.5,,121.3,16.3,24.8,178.2,85.0,26.7,,,9.0,高感稻瘟病,,高感白叶枯病,,抽穗期耐热性较强,,63.4,1.7,14.0,14.7,70.0,3.0,,3.0,《食用稻品种品质》,False,,432
5914,明糯优 8301,国审稻20210214,2021.0,国审,,True,True,False,籼,中稻,长江中下游中籼迟熟组,626.8,3.13,丰两优四号,,,130.3,,125.6,15.55,26.3,216.9,84.6,25.8,,,7.0,感稻瘟病,7.0,,7.0,抽穗期耐热性较强,,42.5,,2.0,1.6,97.7,2.9,5.7,,,False,,553
5915,野香优9号,川审稻20202009,2020.0,省审,川,True,True,False,籼,中籼,,,,渝香203,,,148.8,-2.4,115.9,16.9,25.6,,88.9,25.7,,,,,,,,,,,,,,,,,,,False,四川鼎盛和袖种业有限公司、广西绿海种业有限公司,177
5916,隆安早14号,湘审稻20244010,2024.0,省审,湘,False,False,False,籼,早稻,湖南省绿色通道镉低积累早稻中熟组,502.8,0.6,,510.3,2.0,109.8,-1.6,94.2,21.2,,128.0,84.4,22.4,,,,,,,,,,70.3,3.4,23.0,14.4,75.0,2.4,5.6,3.0,部颁,False,,503
5917,深优5113,粤审稻2016020,2016.0,省审,粤,True,True,False,,,,,,种深两优58香油占分别,472.79,0.99,,,,,,,85.1,,,,,抗稻瘟病,,感白叶枯病,,,,37.4,3.7,23.0,12.4,,3.0,,,,False,湖南亚华种业科学研究院,563
5918,Y两优5558,赣审稻2016002,2016.0,省审,赣,True,False,True,,,,610.43,4.18,Y两优1号,,,125.1,,123.0,16.5,28.4,183.9,85.2,26.8,,,,高感稻瘟病,,,,,,,,,,86.0,3.2,,3.0,,False,上饶市农业科学研究所,451
5919,深两优841,国审稻20176056,2017.0,国审,,True,False,True,籼,中稻,长江中下游中籼迟熟组,625.0,,丰两优四号,596.2,5.8,137.8,1.9,119.2,16.1,25.6,173.1,84.3,27.3,,,,高感稻瘟病,5.0,中感白叶枯病,7.0,,,59.7,4.1,16.0,13.5,74.0,3.4,,,,False,,415
5920,创优华占,国审稻20180004,2018.0,国审,,True,True,False,籼,双季,华南早籼组,537.11,4.76,天优华占,537.35,4.92,124.9,0.8,112.2,17.8,21.5,152.2,86.5,25.0,,,5.0,中感稻瘟病,7.0,感白叶枯病,,,,54.1,7.0,42.0,22.0,67.0,3.1,,,,False,,409
5921,瑞两优1053,国审稻20200245,2020.0,国审,,True,False,True,籼,双季,长江中下游晚籼早熟组,633.9,4.6,五优308,600.3,3.6,114.7,,121.5,15.8,23.9,,83.6,26.5,,,7.0,感稻瘟病,7.0,感白叶枯病,9.0,,耐冷性一般,52.7,4.2,,14.7,70.0,3.3,5.2,3.0,《食用稻品种品质》,False,信阳金誉农业科技有限公司,443
5922,大华糯 168,国审稻20210402,2021.0,国审,,False,False,False,粳,,黄淮粳稻组,672.41,6.9,,,6.11,153.1,,,23.1,16.1,149.7,88.9,26.5,,,5.0,中感稻瘟病,,,,,,70.7,,,0.9,100.0,1.7,6.3,3.0,,False,,498
5923,华328S,鄂审稻2012012,2012.0,省审,鄂,True,False,True,籼,,,,,,,,,,80.0,,19.8,,,,,,,感稻瘟病,,感白叶枯病,,,,,,,,,,,,,False,,356
5924,黄秀丝苗,粤审稻2014023,2014.0,省审,粤,False,False,False,,,,,,种粤晶丝苗2号分别,498.69,2.81,114.0,,,,,,84.6,,,,,抗稻瘟病,,中感白叶枯病,,,,63.9,1.1,6.0,14.5,,3.2,,3.0,国标,False,广东省农业科学院水稻研究所,534
5925,两优6785,黔审稻2014004,2014.0,省审,黔,True,False,True,籼,,,616.52,9.06,Ⅱ优838,639.11,10.3,158.9,,108.1,16.3,23.9,,78.1,29.6,,,,,,,,,耐冷性自然鉴定20,54.3,7.9,66.0,14.1,87.0,3.0,,,,False,,533
5926,圣优558,桂审稻2015020,2015.0,省审,桂,True,True,False,,晚稻,,,,博优253,512.8,3.3,118.7,2.1,117.4,14.6,25.8,198.7,81.6,23.7,,,,感稻瘟病,9.0,高感白叶枯病,,,,65.6,1.9,,22.2,60.0,3.3,,2.0,《优质稻谷》,False,博白县作物品种资源研究所,534
5927,凤枣丝苗,粤审稻2015035,2015.0,省审,粤,False,False,False,,,,,,种红荔丝苗,462.16,2.59,,4.0,,,,,83.3,,,,,感稻瘟病,,中感白叶枯病,,,,55.3,0.2,2.0,16.5,,3.3,,2.0,国标,False,东莞市中堂凤冲水稻科研站,562
5928,川谷优908,,,,,True,True,False,籼,中籼,四川省中籼迟熟2组,550.01,4.58,冈优725,565.91,5.09,147.9,2.5,,,26.5,,78.2,29.1,,,,,,,,,,64.6,10.4,79.0,21.6,90.0,2.9,,,,False,四川省农业科学院生物技术核技术研究所、四川农业大学水稻研究所、四川中升科技种业有限公司。,503
5929,Y两优1109,桂审稻2016004,2016.0,省审,桂,True,False,True,籼,早稻,桂南早稻迟熟组,,,特优582,538.4,7.13,122.7,2.2,120.3,17.3,27.3,168.3,83.2,24.5,,,,感稻瘟病,9.0,高感白叶枯病,,,,59.8,1.7,,14.0,80.0,3.2,,,,False,谢华安种业科技(福建)有限公司、崇左市农业科学研究所,544
5930,奥龙优282,国审稻20176095,2017.0,国审,,True,False,True,籼,中稻,长江上游中籼迟熟组,,,F优498,625.34,3.0,150.4,-0.3,,,,,,,,,,感稻瘟病,,,5.0,,,,,,,61.0,3.1,,2.0,国标,False,,343
5931,玖两优5208,国审稻20196141,2019.0,国审,,True,False,True,籼,双季,长江中下游晚籼早熟组,622.11,2.67,五优308,620.66,3.78,116.5,-1.0,102.9,19.7,22.4,161.9,84.7,24.9,,,5.0,中感稻瘟病,7.0,感白叶枯病,9.0,,耐冷性9级,69.1,4.1,15.0,20.1,50.0,3.0,,3.0,《食用稻品种品质》,False,袁隆平农业高科技股份有限公司,454
5932,恒丰优粤农丝苗,国审稻20196165,2019.0,国审,,True,True,False,籼,双季,长江中下游晚籼中迟熟组,582.57,1.48,天优华占,594.33,2.15,116.5,-2.8,107.6,19.1,22.5,162.9,85.4,24.3,,,5.0,中感稻瘟病,7.0,感白叶枯病,9.0,,耐冷性5级,63.6,2.4,9.0,14.8,65.0,3.5,,3.0,《食用稻品种品质》,False,北京金色农华种业科技股份有限公司,449
5933,茉丰占1号,粤审稻2012027,2012.0,省审,粤,False,False,False,籼,,,,,种粳籼89分别,437.08,4.14,,,,,,124.0,82.3,,,,,中抗稻瘟病,,中感白叶枯病,,,,70.4,1.1,2.0,16.1,,3.6,,2.0,国标,False,佛山市农业科学研究所,505
5934,智两优5336,国审稻20186071,2018.0,国审,,True,False,True,籼,中稻,长江中下游中籼迟熟组,658.21,6.5,丰两优四号,646.56,5.97,138.1,,134.9,15.1,25.7,196.7,84.8,28.9,,,5.0,中感稻瘟病,,感白叶枯病,,,,64.0,6.2,25.7,13.3,86.0,3.1,,,,False,,414
5935,谷优6866,国审稻20190112,2019.0,国审,,True,True,False,籼,中稻,长江中下游中籼迟熟组,644.14,3.71,丰两优四号,670.22,10.84,130.2,-2.2,126.8,16.5,26.0,172.6,86.5,28.5,,,5.0,中感稻瘟病,9.0,高感白叶枯病,9.0,抽穗期耐热性1级,,63.9,13.2,72.0,20.9,57.3,2.6,,,,False,福建禾丰种业股份有限公司,451
5936,国泰香优龙丝,国审稻20200121,2020.0,国审,,True,True,False,籼,中稻,长江上游中籼迟熟组,622.2,3.93,F优498,635.0,9.0,150.6,,121.6,15.1,24.6,193.1,84.42,26.46,,,5.0,中感稻瘟病,,,9.0,抽穗期耐热性较强,耐冷性较强,59.5,0.3,,16.3,70.0,3.9,6.9,1.0,《食用稻品种品质》,False,四川众智种业科技有限公司,439
5937,南粳莹谷,苏审稻20210044,2021.0,省审,苏,False,False,False,粳,,,695.1,5.0,淮稻5号,681.7,5.4,151.1,,97.7,22.6,,127.8,91.7,27.7,,,,中感稻瘟病,,,,,,65.9,4.2,16.0,14.3,75.0,1.8,,3.0,《食用稻品种品质》,False,,452
5938,荃广优银泰香占,国审稻20216091,2021.0,国审,,True,True,False,籼,中稻,长江中下游中籼迟熟组,610.16,-0.5,丰两优四号,,,129.4,,117.9,16.5,26.0,210.7,82.2,22.0,,,7.0,感稻瘟病,5.0,中感白叶枯病,9.0,抽穗期耐热性较强,,62.7,1.1,,15.3,76.0,3.5,6.8,2.0,,False,,522
5939,珑香优4832,湘审稻20230031,2023.0,省审,湘,True,True,False,籼,晚稻,湖南省湘种联合体晚稻中熟组,607.4,2.0,,549.8,8.0,110.9,1.2,109.3,21.3,,161.5,81.9,23.6,,,,,,,,,,62.6,1.6,11.0,17.8,81.0,3.9,6.0,2.0,部颁,False,,451
5940,竹丰优3446,闽审稻2012004,2012.0,省审,闽,False,True,False,,中稻,,,,Ⅱ优明86,577.3,1.83,,,129.9,13.7,25.8,188.9,81.12,30.7,,,,中感稻瘟病,,,,,,59.1,7.7,54.0,21.9,59.0,2.8,4.7,,,False,西南科技大学水稻研究所、四川竹丰种业有限公司,444
5941,嘉晚优1号,浙审稻2012010,2012.0,省审,浙,False,True,False,,双季,,,,汕优10号,520.5,3.5,127.0,2.9,114.7,16.2,25.8,143.2,81.2,29.3,,,,,4.0,,,,,59.9,3.6,20.5,21.8,43.0,2.9,,,部颁,False,浙江省嘉兴市农业科学研究院（所）、中国科学院遗传发育所嘉兴农作物高新技术育种中心、海南大学农学院,528
5942,钱优817,浙审稻2012011,2012.0,省审,浙,False,True,False,,双季,,,,汕优10号,547.8,9.0,124.0,-0.1,111.5,17.3,24.5,157.7,78.5,27.1,,,,,7.0,,,,,58.0,3.1,14.5,16.5,69.0,3.2,,,部颁,False,浙江省金华市农业科学研究院、浙江省农业科学院作物与核技术利用研究所,538
5943,丰源优2297,湘审稻2014017,2014.0,省审,湘,True,True,False,,晚稻,,525.72,3.72,岳优9113,,,114.8,,101.9,17.3,,137.2,78.6,28.6,,,,,7.0,,,,,68.0,4.4,49.0,19.6,45.0,3.1,4.0,,,False,袁隆平农业高科技股份有限公司,420
5944,吉优585,赣审稻20180009,2018.0,省审,赣,True,True,False,,,,541.03,1.97,荣优463,,,114.3,,91.6,23.0,19.3,130.7,78.7,25.8,,,,高感稻瘟病,,,,,,,,,,66.0,3.0,,,,False,江西雅农科技实业有限公司、江西农业大学农学院、广东省农业科学院水稻研究所,426
5945,乐香6号,皖审稻20211070,2021.0,省审,皖,False,False,False,籼,中籼,,,,,,,127.7,,,15.7,,217.4,81.35,25.6,,,,感稻瘟病,,感白叶枯病,,,,,,,,,,,,部标,False,安徽咏悦农业科技有限公司,284
5946,皖香糯1号,皖审稻20211094,2021.0,省审,皖,False,False,False,粳,,,,,,,10.48,,,98.6,21.7,,138.1,92.1,27.1,,,,中感稻瘟病,,中感白叶枯病,,,,,,,,,,,,部标,False,安徽未来种业有限公司,398
